x,y
1.491729323308270683e-01,8.516582550108964256e-01
1.495739348370927480e-01,8.535723724008488222e-01
1.499749373433583999e-01,8.554875806593194021e-01
1.503759398496240796e-01,8.574038807191145528e-01
1.507769423558897315e-01,8.593212735141038117e-01
1.511779448621553834e-01,8.612397599792224190e-01
1.515789473684210631e-01,8.631593410504719843e-01
1.519799498746867150e-01,8.650800176649233730e-01
1.523809523809523947e-01,8.670017907607164842e-01
1.527819548872180466e-01,8.689246612770628042e-01
1.531829573934837263e-01,8.708486301542472940e-01
1.535839598997493782e-01,8.727736983336289445e-01
1.539849624060150579e-01,8.746998667576431075e-01
1.543859649122807098e-01,8.766271363698021624e-01
1.547869674185463618e-01,8.785555081146986245e-01
1.551879699248120414e-01,8.804849829380048121e-01
1.555889724310776934e-01,8.824155617864753998e-01
1.559899749373433731e-01,8.843472456079486399e-01
1.563909774436090250e-01,8.862800353513490270e-01
1.567919799498747047e-01,8.882139319666867427e-01
1.571929824561403566e-01,8.901489364050608755e-01
1.575939849624060085e-01,8.920850496186607526e-01
1.579949874686716882e-01,8.940222725607671617e-01
1.583959899749373401e-01,8.959606061857532389e-01
1.587969924812030198e-01,8.979000514490879103e-01
1.591979949874686717e-01,8.998406093073355594e-01
1.595989974937343514e-01,9.017822807181588018e-01
1.600000000000000033e-01,9.037250666403191524e-01
